읍면동,분양면적,총세대수,세대수,매매평균 ㎡당가(만원),노후도,역세권점수,전세평균 ㎡당가(만원),토지면적(km2),문화시설수,쇼핑시설수,스타벅스,,metro,culture,shop
작전동,79.33,"1,004",576,292,21.01,1,130,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,52.89,"1,004",428,259,21.01,1,251,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,670,384,292,21.01,1,199,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,52.89,670,286,259,21.01,1,252,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,89.25,400,80,241,26.01,1,199,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,102.47,400,320,234,26.01,1,129,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,"1,299",702,309,21.03,1,129,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,56.19,"1,299",597,276,21.03,1,218,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,641,312,287,21.01,1,210,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,56.19,641,329,258,21.01,1,255,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,"1,276","1,068",296,22,1,187,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,33.05,"1,276",208,295,22,1,258,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,641,312,284,21.01,1,205,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,56.19,641,329,258,21.01,1,258,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,82.64,"1,187",475,242,23.08,1,197,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,102.47,"1,187",632,242,23.08,1,252,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,138.84,"1,187",80,227,23.08,1,205,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,109.09,502,468,259,18.07,1,224,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,274.38,502,34,215,18.07,1,205,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,89.25,105,45,207,35,1,166,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,105,60,199,35,1,215,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,52.89,240,60,199,29.06,1,145,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,240,45,195,29.06,1,140,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,48,24,246,10.06,1,132,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,109.09,48,24,225,10.06,1,128,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,102.47,454,30,232,23.08,1,176,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.78,454,208,227,23.08,1,151,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,82.64,454,216,224,23.08,1,205,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,59.5,540,108,218,30,1,203,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,66.11,540,36,216,30,1,185,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,56.19,540,324,214,30,1,139,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,49.58,540,72,187,30,1,155,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,76.03,210,150,210,32.1,1,151,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,66.11,210,60,185,32.1,1,143,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,52.89,410,220,202,30.05,1,131,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,56.19,410,190,192,30.05,1,158,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,66.11,100,100,189,34.12,1,147,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,72.72,117,27,289,12.02,1,134,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,104.73A,117,52,257,12.02,1,126,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.19B,117,11,256,12.02,1,129,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.30D,117,14,255,12.02,1,193,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.47C,117,13,255,12.02,1,158,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,89.33,119,104,204,15,1,157,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,98.24,119,15,196,15,1,157,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,76.03A,150,24,187,34.01,1,156,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,76.03,150,96,187,34.01,1,158,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,66.11,95,5,212,31.02,1,157,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,69.42,95,5,202,31.02,1,125,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,56.19,95,55,191,31.02,1,125,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,62.81,95,30,183,31.02,1,129,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,299,125,233,23,1,208,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.78,299,174,196,23,1,184,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,62.81,480,180,231,29.02,1,172,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,72.72,480,90,227,29.02,1,170,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,82.64,480,90,227,29.02,1,168,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,480,60,221,29.02,1,167,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,89.25,480,60,218,29.02,1,163,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,62.81,82,46,219,28.08,1,135,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,69.42,82,36,216,28.08,1,133,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,89.61,468,164,307,15.11,1,210,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,109.62,468,304,278,15.11,1,206,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,109.09,250,98,234,20.11,1,192,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,85.95,250,152,221,20.11,1,174,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,82.64,259,88,215,27.02,1,188,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.78,259,171,203,27.02,1,175,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,62.81,150,42,195,27.08,1,135,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,76.03,150,108,184,27.08,1,183,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,280,196,221,33.02,1,147,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,109.09,280,84,211,33.02,1,188,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,168,36,233,27.07,1,183,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,82.64,168,36,227,27.07,1,180,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,85.95,168,24,227,27.07,1,179,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,89.25,168,48,224,27.07,1,173,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,92.56,168,24,216,27.07,1,175,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,82.64,179,179,218,20.1,1,172,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,72.72,392,140,193,26.04,1,158,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,392,203,186,26.04,1,157,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,82.64,150,40,188,33.08,1,139,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,92.56,150,110,187,33.08,1,135,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,102.47,570,420,256,28.03,1,218,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,89.25,570,150,255,28.03,1,212,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,95.86,840,240,243,27.02,1,203,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.78A,840,120,239,27.02,1,199,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.78,840,480,239,27.02,1,199,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,105.78,904,648,255,24,1,217,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,168.59,904,128,219,24,1,172,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,185.12,904,128,205,24,1,157,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,99.17B,390,17,247,26.01,1,195,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,99.17A,390,54,247,26.01,1,188,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,109.09,390,166,238,26.01,1,187,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
작전동,79.33,390,153,230,26.01,1,187,1.8,3,39,1,,0.555555556,1.666666667,21.66666667
계양동,85.71,187,84,292,12.07,3,239,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,98.49,187,15,274,12.07,3,239,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,110.05,187,88,268,12.07,3,236,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,56.19,200,80,245,28.05,3,134,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,59.5,200,120,231,28.05,3,133,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,111.27B,715,145,333,5.1,3,265,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,111.42A,715,221,332,5.1,3,265,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,111.65C,715,174,331,5.1,3,264,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,131.57,715,87,308,5.1,3,247,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,150.38B,715,30,299,5.1,3,233,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,150.38A,715,58,299,5.1,3,233,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,110.72B,256,79,330,5.05,3,271,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,110.87A,256,53,329,5.05,3,271,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,111.10C,256,26,329,5.05,3,270,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,132.19,256,54,308,5.05,3,246,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,150.36B,256,14,299,5.05,3,243,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,150.36A,256,30,299,5.05,3,243,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,112.11B,454,79,319,5.05,3,263,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,112.26A,454,66,318,5.05,3,263,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,112.49C,454,50,318,5.05,3,262,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,132.06,454,109,307,5.05,3,246,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,153.04B,454,12,294,5.05,3,229,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,153.05A,454,62,294,5.05,3,229,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,177.28B,454,26,285,5.05,3,220,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,177.29,454,50,285,5.05,3,220,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,105.79,394,394,267,14.02,3,227,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,62.81,258,156,179,29.04,3,123,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,52.89,258,96,175,29.04,3,104,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,52.89,204,132,180,29.04,3,123,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,62.81,204,72,179,29.04,3,104,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,69.42,468,84,187,29.03,3,133,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,66.11,468,36,178,29.03,3,125,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,52.89,468,204,175,29.03,3,111,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,62.81,468,144,171,29.03,3,104,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,81.31,79,79,215,11.02,3,160,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,79.33,688,448,303,21.07,3,265,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,46.28B,688,64,297,21.07,3,238,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,46.28A,688,176,297,21.07,3,238,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,79.33,"1,261",742,328,21.03,3,271,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,39.66,"1,261",519,277,21.03,3,202,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,82.52,"1,047",700,300,21.02,3,261,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,40.29,"1,047",347,279,21.02,3,211,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,52.89,"1,500",200,284,20.01,3,243,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,81.14,"1,500",400,265,20.01,3,241,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계양동,69.85,"1,500",900,265,20.01,3,228,30.45,4,63,0,,0.098522167,0.13136289,2.068965517
계산동,49.58,562,160,313,21.04,2,259,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,102.47,562,402,303,21.04,2,232,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,56.15,428,128,294,21.02,2,241,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,105.72,428,300,284,21.02,2,205,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,119,616,440,303,21.01,2,248,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,152.06,616,176,283,21.01,2,220,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,120.53,414,288,299,21.01,2,241,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,149.75,414,126,294,21.01,2,230,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,120.53,384,228,299,21.01,2,241,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,149.75,384,156,294,21.01,2,230,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,33.05,972,168,287,21.04,2,241,4.55,5,91,0,,0.43956044,1.098901099,20
계산동,105.78,972,804,284,21.04,2,219,4.55,5,91,0,,0.43956044,1.098901099,20
만수동,77.8,101,60,238,12.04,2,167,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,102.47,870,750,224,27.01,2,156,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,92.56,870,120,224,27.01,2,194,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,125.62,414,148,219,26,2,190,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,69.42,770,335,227,26.01,2,191,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,82.64,770,435,224,26.01,2,161,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,66.11A,"1,100",72,238,24.07,2,194,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,66.11,"1,100",461,238,24.07,2,175,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,82.64,560,96,221,26.08,2,156,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,102.47,560,464,220,26.08,2,189,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,84.66,364,88,295,12.03,2,189,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,112.71,364,276,246,12.03,2,176,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,77.49,135,82,252,14.05,2,176,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,81.17,135,26,249,14.05,2,200,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,102.3,902,120,239,21.01,2,185,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,75.96,902,180,234,21.01,2,266,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,105.77,902,80,232,21.01,2,200,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,79.42,902,160,220,21.01,2,161,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,67.31,902,59,215,21.01,2,181,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,67.31,902,184,215,21.01,2,175,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,72.72,510,48,344,31.01,2,171,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,56.19A,510,2,325,31.01,2,167,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,56.19B,510,1,325,31.01,2,167,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,56.19,510,216,325,31.01,2,163,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,62.81,510,24,318,31.01,2,234,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,59.5,510,48,315,31.01,2,227,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,66.11A,510,13,314,31.01,2,227,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,66.11,510,158,314,31.01,2,227,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,79.33,"2,073",638,284,18.07,2,219,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,109.09,"2,073","1,435",241,18.07,2,218,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,72.72,660,180,244,29.04,2,212,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,52.89,660,150,241,29.04,2,212,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,82.64,660,150,239,29.04,2,233,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,62.81,660,180,235,29.04,2,193,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,82.64,660,150,227,28.02,2,213,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,62.81,660,180,223,28.02,2,200,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,52.89,660,150,219,28.02,2,199,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,72.72,660,180,217,28.02,2,180,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,89.25,750,210,221,28.02,2,183,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,79.33,132,66,271,21.03,2,179,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,105.78,132,36,251,21.03,2,175,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,79.33,168,84,271,20.07,2,161,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,105.78,168,42,251,20.07,2,176,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,99.17,299,88,247,18.07,2,175,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,109.09,299,144,243,18.07,2,174,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,132.23,299,67,223,18.07,2,221,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,142.14,48,44,216,19.03,2,199,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,69.42,420,420,227,24.06,2,158,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,42.97A,516,1,279,32.01,2,221,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,42.97,516,250,279,32.01,2,199,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,49.58C,516,54,262,32.01,2,158,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,49.58D,516,72,262,32.01,2,202,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,49.58A,516,104,262,32.01,2,193,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,49.58,516,30,262,32.01,2,182,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,49.58B,516,5,262,32.01,2,194,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,94.23A,"1,920",210,271,31.05,2,196,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,94.57B,"1,920",210,270,31.05,2,196,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,75.45,"1,920",480,255,31.05,2,179,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,89.86A,"1,920",240,245,31.05,2,178,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,90.34B,"1,920",60,244,31.05,2,177,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,90.58D,"1,920",120,243,31.05,2,177,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,83.73,"1,920",240,242,31.05,2,175,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,91.56C,"1,920",60,240,31.05,2,175,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,88.81,"1,920",300,236,31.05,2,167,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,92.56B,"2,220",180,273,32.01,2,189,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,92.56A,"2,220",180,273,32.01,2,189,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,72.72,"2,220",660,258,32.01,2,186,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,89.25D,"2,220",60,241,32.01,2,185,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,89.25C,"2,220",120,241,32.01,2,185,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,89.25B,"2,220",60,241,32.01,2,185,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,89.25A,"2,220",240,241,32.01,2,185,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,82.64,"2,220",240,239,32.01,2,180,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,85.95,"2,220",480,239,32.01,2,169,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,49.58,800,360,282,32.01,2,159,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,42.97,800,440,268,32.01,2,156,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,56.19,"1,440",480,218,28,2,178,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,49.58,"1,440",960,217,28,2,171,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,104.45,608,288,215,26.08,2,172,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,83.43C-1,"3,208",22,324,7.07,2,170,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,83.43D,"3,208",120,324,7.07,2,187,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,83.43B,"3,208",25,324,7.07,2,264,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,83.43C,"3,208",222,324,7.07,2,264,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,83.43A,"3,208",457,324,7.07,2,264,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,99.98A,"3,208",212,310,7.07,2,264,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,109.00D,"3,208",558,284,7.07,2,264,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,109.00D-1,"3,208",42,284,7.07,2,260,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,109.75E,"3,208",544,282,7.07,2,239,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,111.62T,"3,208",12,278,7.07,2,239,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,144.22A,"3,208",204,270,7.07,2,237,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,144.98B,"3,208",38,269,7.07,2,233,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,110.60B,438,138,294,6.07,2,208,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,112.15A,438,186,290,6.07,2,207,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,114.10C,438,4,285,6.07,2,171,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,79.33,360,60,246,33.05,2,195,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,102.47A,360,90,244,33.05,2,185,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,102.47,360,90,244,33.05,2,185,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,89.25A,360,1,227,33.05,2,179,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,89.25,360,59,227,33.05,2,179,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,102.47,180,180,244,29.04,2,190,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
만수동,92.56,180,180,259,28.04,2,200,6.01,6,87,0,,0.332778702,0.998336106,14.47587354
장수서창동,113.25B,500,60,287,10,2,225,13.97,4,33,1,,0.143163923,0.286327845,2.362204724
장수서창동,113.25A,500,140,287,10,2,225,13.97,4,33,1,,0.143163923,0.286327845,2.362204724
장수서창동,151.52A,500,86,254,10,2,191,13.97,4,33,1,,0.143163923,0.286327845,2.362204724
장수서창동,151.58B,500,72,254,10,2,191,13.97,4,33,1,,0.143163923,0.286327845,2.362204724
장수서창동,171.6,500,142,233,10,2,178,13.97,4,33,1,,0.143163923,0.286327845,2.362204724
장수서창동,112.11,523,197,241,10.07,2,192,13.97,4,33,1,,0.143163923,0.286327845,2.362204724
장수서창동,137.11A,523,55,222,10.07,2,164,13.97,4,33,1,,0.143163923,0.286327845,2.362204724
장수서창동,137.24C,523,11,222,10.07,2,164,13.97,4,33,1,,0.143163923,0.286327845,2.362204724
