구시군,읍면동,아파트명,평균매매가 제곱미터당(만원),분양면적,단지세대수,개별세대수,노후도,역세권점수,전세평균제곱미터당(만원),토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,평균 인구수,평균 세대수,교육시설 수,개발호재유무,혼인건수3년평균
남동구,논현동,인천논현휴먼시아숲속마을1단지,277,113.72,872,4,9.06,4,256,7.82,5,59,1,66981,26297,21,0,237
남동구,논현동,주공13단지,327,78.05,785,40,12.06,4,255,7.82,5,59,1,66981,26297,21,0,237
남동구,논현동,주공13단지,325,78.42,785,416,12.06,4,254,7.82,5,59,1,66981,26297,21,0,237
남동구,논현동,주공13단지,324,78.6,785,39,12.06,4,205,7.82,5,59,1,66981,26297,21,0,237
남동구,논현동,주공13단지,305,70.25,785,20,12.06,4,194,7.82,5,59,1,66981,26297,21,0,237
남동구,논현동,주공13단지,304,70.29,785,270,12.06,4,192,7.82,5,59,1,66981,26297,21,0,237
남동구,논현동,주공1단지,252,69.42,1190,120,20.02,4,217,7.82,5,59,1,66981,26297,21,0,237
남동구,논현동,주공2단지,265,52.89,1252,134,20.02,4,206,7.82,5,59,1,66981,26297,21,0,237
남동구,논현동,주공2단지,253,76.03,1252,120,20.02,4,199,7.82,5,59,1,66981,26297,21,0,237
남동구,논현고잔동,힐스테이트,388,218.81,594,2,8.01,4,194,10.5,4,35,1,40601,14147,0,0,237
남동구,논현고잔동,힐스테이트,384,260.53,594,2,8.01,4,270,10.5,4,35,1,40601,14147,0,0,237
남동구,논현고잔동,힐스테이트,323,113.06,594,60,8.01,4,269,10.5,4,35,1,40601,14147,0,0,237
남동구,논현고잔동,힐스테이트,322,113.44,594,60,8.01,4,217,10.5,4,35,1,40601,14147,0,0,237
남동구,논현고잔동,힐스테이트,306,147.26,594,118,8.01,4,215,10.5,4,35,1,40601,14147,0,0,237
남동구,논현고잔동,힐스테이트,299,150.59,594,120,8.01,4,212,10.5,4,35,1,40601,14147,0,0,237
남동구,논현고잔동,힐스테이트,292,164.45,594,114,8.01,4,207,10.5,4,35,1,40601,14147,0,0,237
남동구,논현고잔동,힐스테이트,274,182.33,594,118,8.01,4,197,10.5,4,35,1,40601,14147,0,0,237
남동구,남촌도림동,삼호,169,77.13,98,98,17.01,0,117,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,청호,144,66.11,132,66,27.07,0,79,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,청호,137,69.42,132,6,27.07,0,76,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,청호,136,79.33,132,24,27.07,0,72,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,청호,123,62.81,132,12,27.07,0,68,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림1차,240,79.33,421,219,20.06,0,202,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림1차,211,109.09,421,202,20.06,0,160,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림2차,247,76.03,319,134,20.03,0,197,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림2차,209,109.09,319,4,20.03,0,156,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림2차,209,109.09,319,103,20.03,0,156,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림2차,171,142.14,319,78,20.03,0,134,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림3차,249,79.33,735,85,19.02,0,208,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림3차,249,79.33,735,170,19.02,0,208,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림3차,222,105.78,735,346,19.02,0,180,9.76,1,13,0,23584,9250,3,0,237
남동구,남촌도림동,풍림3차,189,152.06,735,134,19.02,0,132,9.76,1,13,0,23584,9250,3,0,237
남동구,간석동,간석LH1단지,337,88.33,587,174,4.01,5,122,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH1단지,337,88.34,587,90,4.01,5,289,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH1단지,298,115.05,587,98,4.01,5,289,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH1단지,298,115.06,587,87,4.01,5,252,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,340,86.67,792,88,4.01,5,252,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,315,98.44,792,18,4.01,5,297,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,314,98.74,792,50,4.01,5,289,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,314,98.74,792,36,4.01,5,255,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,304,113.54,792,183,4.01,5,348,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,300,115.02,792,162,4.01,5,302,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,300,115.03,792,26,4.01,5,297,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,300,115.03,792,128,4.01,5,296,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석LH2단지,299,115.32,792,101,4.01,5,268,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,423,79.73,2432,487,10.1,5,263,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,382,112.56,2432,540,10.1,5,228,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,362,111.22,2432,324,10.1,5,315,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,361,111.41,2432,155,10.1,5,259,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,330,145.6,2432,320,10.1,5,225,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,324,148.11,2432,312,10.1,5,221,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석래미안자이,286,173.24,2432,294,10.1,5,212,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석마을풍림아이원,376,74.52,922,334,14.03,5,210,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석마을풍림아이원,305,109.93,922,488,14.03,5,184,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석마을풍림아이원,260,144.3,922,100,14.03,5,159,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,256,76.03,180,26,19.03,5,189,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,246,79.33,180,16,19.03,5,175,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,236,82.64,180,21,19.03,5,132,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,225,105.78,180,78,19.03,5,159,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석이삭,196,128.92,180,26,19.03,5,158,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석태화,249,79.33,464,186,24.02,5,157,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,간석태화,222,105.78,464,238,24.02,5,255,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,광명10차,195,62.81,192,84,29.07,5,241,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,광명10차,194,76.03,192,84,29.07,5,239,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,광명10차,194,82.64,192,24,29.07,5,234,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,314,85.95,760,180,29.07,5,231,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,312,52.89,760,96,29.07,5,205,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,306,66.11,760,148,29.07,5,224,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,303,72.72,760,148,29.07,5,211,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,302,62.81,760,96,29.07,5,209,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,극동,288,102.47,760,92,29.07,5,200,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,303,56.19,630,150,30.02,5,189,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,303,76.03,630,120,30.02,5,328,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,278,92.56,630,180,30.02,5,259,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,271,102.47,630,120,30.02,5,250,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호,239,119,630,60,30.02,5,225,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,380,77.66,1733,160,13.03,5,224,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,318,110.2,1733,988,13.03,5,192,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,300,102.35,1733,72,13.03,5,125,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,287,130.83,1733,96,13.03,5,162,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,284,131.91,1733,139,13.03,5,156,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,금호어울림,244,163.82,1733,278,13.03,5,145,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,덕산,207,76.03,62,38,23.06,5,125,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,덕산,190,109.09,62,16,23.06,5,118,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,동국,230,72.72,120,10,36,5,115,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,동국,230,72.72,120,75,36,5,303,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,동국,217,79.33,120,30,36,5,244,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,동국,217,79.33,120,5,36,5,132,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,두진,206,95.86,354,78,24,5,129,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,두진,199,105.78,354,138,24,5,253,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,두진,186,85.95,354,138,24,5,251,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,삼익목화,201,76.03,50,20,33.05,5,221,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,서해그랑블,349,76.03,270,73,14.07,5,219,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,서해그랑블,288,104.31,270,197,14.07,5,183,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,성락,212,66.11,122,122,35,5,127,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,세종보라,224,79.33,137,117,18.06,5,122,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,세종보라,187,56.19,137,20,18.06,5,211,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,296,84.89,715,18,11.04,5,203,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,294,85.63,715,125,11.04,5,203,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,263,109.47,715,450,11.04,5,182,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,261,106.5,715,80,11.04,5,137,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,신동아파밀리에,225,141.85,715,42,11.04,5,125,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성,268,72.72,1050,210,28.05,5,134,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성,262,92.56,1050,390,28.05,5,122,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성,251,105.78,1050,360,28.05,5,120,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성,212,132.23,1050,90,28.05,5,120,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,우성2차,194,76.03,108,54,26.05,5,128,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,262,58.31,600,77,37.08,5,194,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,261,58.35,600,7,37.08,5,194,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,260,58.68,600,1,37.08,5,192,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,259,58.81,600,11,37.08,5,191,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,256,64.36,600,36,37.08,5,191,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,255,64.59,600,12,37.08,5,191,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,253,65.15,600,85,37.08,5,190,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,252,65.46,600,188,37.08,5,189,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,252,65.52,600,18,37.08,5,186,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,252,65.59,600,11,37.08,5,185,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,251,65.85,600,32,37.08,5,178,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,250,66.02,600,2,37.08,5,178,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,246,67.13,600,60,37.08,5,178,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,245,67.39,600,12,37.08,5,163,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,206,109.42,600,33,37.08,5,163,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,205,109.56,600,14,37.08,5,162,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,한진,205,109.68,600,1,37.08,5,162,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,행복마을누리움,190,109.09,84,84,12.05,5,119,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대,239,105.78,390,270,27.04,5,180,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대,185,148.76,390,120,27.04,5,141,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,306,101.39,649,274,15.08,5,266,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,287,95.86,649,19,15.08,5,256,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,262,122.37,649,160,15.08,5,229,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,235,140.59,649,110,15.08,5,188,4.19,3,88,1,105259,44637,14,0,237
남동구,간석동,현대홈타운,217,158.99,649,86,15.08,5,186,4.19,3,88,1,105259,44637,14,0,237
동구,만석동,만석웰카운티,240,101.25,178,20,4.06,0,152,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석웰카운티,239,101.6,178,42,4.06,0,151,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석웰카운티,222,112.47,178,65,4.06,0,71,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석웰카운티,221,113.05,178,23,4.06,0,61,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,187,115.15,1273,98,16.01,0,50,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,185,116.05,1273,54,16.01,0,61,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석2차,141,49.58,100,95,31.11,0,158,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석3차,131,49.58,70,70,27.04,0,145,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석1차,131,49.58,125,125,33.01,0,153,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석2차,141,49.58,100,5,31.11,0,150,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,187,69.42,1273,83,16.01,0,150,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,171,76.03,1273,122,16.01,0,149,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,188,85.08,1273,231,16.01,0,141,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,185,86.54,1273,34,16.01,0,139,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,185,86.54,1273,485,16.01,0,139,1.15,0,1,0,7702,3287,0,0,28
동구,만석동,만석비치타운주공,183,87.53,1273,166,16.01,0,137,1.15,0,1,0,7702,3287,0,0,28
동구,송림동,누리,145,79.33,94,94,26.02,0,69,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,221,83.571,863,72,8.01,0,185,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,220,84.01,863,107,8.01,0,185,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,219,84.34,863,100,8.01,0,184,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,217,85.32,863,180,8.01,0,182,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,213,142.9,863,24,8.01,0,155,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,213,143.33,863,19,8.01,0,155,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,211,144.59,863,46,8.01,0,154,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,208,112.91,863,122,8.01,0,153,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,208,113.19,863,51,8.01,0,152,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,207,113.34,863,38,8.01,0,145,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,205,114.74,863,41,8.01,0,129,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,204,115.36,863,57,8.01,0,129,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,동산휴먼시아2단지,195,120.62,863,6,8.01,0,128,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,삼익,128,85.95,264,12,40.12,0,84,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,삼익,128,85.95,264,120,40.12,0,84,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,삼익,125,112.39,264,132,40.12,0,80,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,247,83.1,1011,49,9.04,0,220,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,247,83.1,1011,224,9.04,0,220,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,247,83.1,1011,224,9.04,0,220,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,222,117.35,1011,417,9.04,0,175,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,인천송림휴먼시아1단지,197,149.75,1011,97,9.04,0,157,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,주공,202,79.33,98,98,20.01,0,110,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,진로,208,79.33,235,115,19.03,0,158,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,진로,169,112.39,235,120,19.03,0,120,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,풍림아이원,274,77.69,1355,494,10.02,0,238,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,풍림아이원,259,56,1355,90,10.02,0,205,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,풍림아이원,235,110.85,1355,603,10.02,0,203,2.38,4,18,1,27154,11567,8,1,28
동구,송림동,풍림아이원,209,146.18,1355,168,10.02,0,171,2.38,4,18,1,27154,11567,8,1,28
동구,송현동,누리,145,82.64,114,108,24.03,1,82,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,197,92.56,1140,360,28.07,1,162,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,190,102.47,1140,240,28.07,1,147,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,187,56.19,1140,120,28.07,1,136,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,174,49.58,1140,150,28.07,1,133,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,169,82.64,1140,150,28.07,1,124,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,동부,168,72.72,1140,120,28.07,1,117,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두1차,146,95.86,264,96,35.03,1,92,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두1차,132,79.33,264,120,35.03,1,82,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두1차,119,62.81,264,48,35.03,1,78,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두2차,184,76.03,432,108,30.02,1,141,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두2차,178,56.19,432,144,30.02,1,133,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼두2차,165,42.97,432,180,30.02,1,116,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼부,145,79.33,90,40,33.05,1,62,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,삼부,138,72.72,90,50,33.05,1,57,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,265,52.89,2711,88,15.08,1,217,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,251,105.78,2711,884,15.08,1,209,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,238,69.42,2711,429,15.08,1,204,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,227,89.25,2711,4,15.08,1,203,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,227,99.17,2711,261,15.08,1,202,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공1차,227,85.95,2711,1045,15.08,1,197,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(201-203동),283,79.41,386,294,15,1,227,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(201-203동),256,109.35,386,92,15,1,206,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(204-205동),223,80.7,354,184,15,1,167,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(204-205동),196,58.64,354,29,15,1,145,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(204-205동),194,73.52,354,113,15,1,143,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,솔빛마을주공2차(204-205동),192,74.37,354,28,15,1,141,2.55,2,7,0,15846,6427,1,0,28
동구,송현동,송현1차,231,56.19,500,50,36.11,1,76,2.55,2,7,0,15846,6427,1,0,28
