구시군,읍면동,아파트명,분양면적,단지세대수,개별세대수,평균매매가.제곱미터당.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,X3년.평균.인구수,X3년.평균.세대수,초중고현황,개발호재유무,혼인건수3년평균
부평구,십정동,예원,76.03,120,80,224,34.11,2,72,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,예원,66.11,120,40,219,34.11,2,69,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,정원,56.19,138,138,160,31.02,2,98,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,주공뜨란채,79.54,920,350,308,13.05,2,270,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,주공뜨란채,65.58,920,44,286,13.05,2,252,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,주공뜨란채,65.69,920,110,285,13.05,2,251,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,주공뜨란채,65.99,920,70,284,13.05,2,250,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,주공뜨란채,109.09,920,80,257,13.05,2,234,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,주공뜨란채,109.26,920,43,256,13.05,2,233,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,주공뜨란채,109.28,920,223,256,13.05,2,233,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,한국,79.33,194,34,236,20.11,2,195,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,한국,85.95,194,44,218,20.11,2,180,2.89,3,39,1,43149,19001,11,0,238
부평구,십정동,한국,89.25,194,108,210,20.11,2,174,2.89,3,39,1,43149,19001,11,0,238
부평구,부개동,뉴서울,62.81,1140,75,306,29.04,3,106,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,뉴서울,56.19,1140,1065,285,29.04,3,88,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,56.19,708,168,294,29.08,3,243,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,52.89,708,144,293,29.08,3,214,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,59.5,708,108,286,29.08,3,180,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,59.5,708,12,286,29.08,3,174,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,72.72,708,60,282,29.08,3,174,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,69.42,708,60,281,29.08,3,172,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,66.11,708,36,280,29.08,3,170,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,66.11,708,12,280,29.08,3,168,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동,62.81,708,108,279,29.08,3,168,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대동(고층),102.47,686,686,281,27.08,3,167,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대진,56.19,258,180,280,30.01,3,160,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대진,56.19,258,12,280,30.01,3,234,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대진,66.11,258,60,280,30.01,3,197,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,대진,66.11,258,6,280,30.01,3,197,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,동아,52.89,384,144,293,30.02,3,160,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,동아,49.58,384,24,292,30.02,3,160,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,동아,66.11,384,204,291,30.02,3,182,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,동아,82.64,384,12,257,30.02,3,171,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,리노빌,69.25,103,1,318,15.03,3,163,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,리노빌,75.62,103,71,311,15.03,3,161,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,리노빌,55.25,103,3,290,15.03,3,126,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,리노빌,62.78,103,1,287,15.03,3,122,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,리노빌,105.8,103,22,260,15.03,3,120,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,리노빌,96.22,103,2,260,15.03,3,117,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,리노빌,48.35,103,3,176,15.03,3,111,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,백영,79.33,128,84,277,19.1,3,223,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,백영,109.09,128,44,231,19.1,3,222,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,백조,66.11,280,35,200,37.03,3,205,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,백조,72.72,280,15,182,37.03,3,134,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,백조,79.33,280,70,180,37.03,3,134,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,60.4,217,56,373,4.02,3,131,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,60.42,217,26,372,4.02,3,119,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,60.5,217,14,372,4.02,3,240,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,57.79,217,14,355,4.02,3,211,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,52.542,217,14,347,4.02,3,120,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,55.64,217,15,324,4.02,3,113,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,45.541,217,13,318,4.02,3,103,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,45.54,217,15,318,4.02,3,375,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역동도센트리움,78.54,217,50,296,4.02,3,370,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,84.69,1054,180,449,8.11,3,325,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,85.88,1054,50,442,8.11,3,323,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,113.83,1054,80,404,8.11,3,320,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,114.7,1054,128,401,8.11,3,261,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,115.57,1054,81,398,8.11,3,260,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,158.72,1054,230,329,8.11,3,259,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,159.82,1054,132,327,8.11,3,215,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,160.13,1054,89,326,8.11,3,214,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,192.96,1054,42,295,8.11,3,214,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,193.67,1054,21,294,8.11,3,66,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,부개역푸르지오,194.28,1054,21,293,8.11,3,269,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,삼이,72.72,50,50,193,35.07,3,103,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,상우신명보람,135.53,576,576,321,20.05,3,103,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,성업,62.81,80,40,183,33.07,3,227,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,성업,72.72,80,40,172,33.07,3,221,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,성일,69.42,415,338,281,28.01,3,84,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,성일,79.33,415,77,271,28.01,3,76,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,세인,72.72,74,74,206,38,3,179,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,신삼호,59.5,60,40,210,37.05,3,176,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,신삼호,66.11,60,20,189,37.05,3,166,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,오성,69.67,165,25,251,34.04,3,156,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,오성,70.84,165,30,247,34.04,3,155,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,오성,75.49,165,5,232,34.04,3,146,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,오성,67.28,165,70,216,34.04,3,155,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,오성,67.69,165,30,214,34.04,3,79,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,오성,72.07,165,5,201,34.04,3,275,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,욱일,66.11,468,468,265,30.02,3,267,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,인우,82.64,40,40,200,34.03,3,266,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공1단지,80.41,1044,160,336,22,3,258,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공1단지,80.91,1044,144,334,22,3,255,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공1단지,81.32,1044,284,332,22,3,271,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공1단지,70.96,1044,119,331,22,3,267,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공1단지,84.2,1044,337,321,22,3,265,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공3단지,54.51,1724,267,326,22.02,3,264,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공3단지,70.97,1724,238,324,22.02,3,253,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공3단지,79.22,1724,400,320,22.02,3,283,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공3단지,80.41,1724,160,307,22.02,3,280,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공3단지,80.91,1724,144,300,22.02,3,266,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공5단지,79.41,1317,49,343,20.05,3,276,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공5단지,80.33,1317,911,339,20.05,3,265,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공6단지,109.09,1240,1240,325,21.01,3,265,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공7단지,76.03,957,270,329,20.05,3,265,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공7단지,62.81,957,28,316,20.05,3,255,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공7단지,79.33,957,240,310,20.05,3,254,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공7단지,79.33,957,300,310,20.05,3,242,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공7단지,79.33,957,60,310,20.05,3,120,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공7단지,66.11,957,19,301,20.05,3,118,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,주공7단지,82.64,957,40,298,20.05,3,112,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,진양,79.33,96,6,176,29.01,3,84,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,진양,69.42,96,24,173,29.01,3,72,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,태산,62.81,110,10,171,34,3,291,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,"푸른마을삼부,한신",125.62,1020,516,342,19.06,3,244,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,"푸른마을삼부,한신",161.98,1020,504,282,19.06,3,128,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,한국,148.76,580,34,195,26.05,3,124,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,한국,92.56,580,102,194,26.05,3,111,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,한국,105.78,580,444,180,26.05,3,71,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,한양,59.5,40,40,202,37,3,128,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,현대,82.64,184,112,254,25.07,3,212,2.79,3,48,0,75471,28699,17,0,238
부평구,부개동,현대,109.09,184,72,234,25.07,3,193,2.79,3,48,0,75471,28699,17,0,238
부평구,삼산동,광명12차,95.86,456,36,193,28.05,2,144,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,광명12차,72.72,456,192,193,28.05,2,143,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,광명12차,76.03,456,60,184,28.05,2,138,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,광명12차,59.5,456,168,181,28.05,2,120,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,광명13차,72.72,168,96,158,28.02,2,103,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,광명13차,59.5,168,72,147,28.02,2,97,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,대보,89.25,340,1,196,33.07,2,105,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,대보,89.25,340,9,196,33.07,2,101,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,대보,76.03,340,170,194,33.07,2,101,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,대보,85.95,340,150,192,33.07,2,99,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,대보,69.42,340,10,184,33.07,2,94,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,동남,62.81,138,12,167,29,2,104,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,동남,92.56,138,6,157,29,2,104,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,동남,79.33,138,6,145,29,2,95,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,동남,69.42,138,84,144,29,2,92,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,동남,69.42,138,30,144,29,2,88,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,벽산블루밍,76.02,412,180,372,13,2,309,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,벽산블루밍,105.78,412,15,317,13,2,269,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,벽산블루밍,107.16,412,217,313,13,2,266,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,부영,59.5,280,80,176,34.04,2,105,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,부영,66.11,280,40,174,34.04,2,95,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,부영,76.03,280,70,171,34.04,2,89,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼보,105.78,630,150,225,28,2,184,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼보,92.56,630,30,216,28,2,172,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼보,72.65,630,90,213,28,2,169,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼보,85.95,630,255,207,28,2,167,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼보,79.33,630,105,205,28,2,158,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운1단지,79.91,1873,909,413,13.06,2,338,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운1단지,80.01,1873,51,412,13.06,2,337,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운1단지,84.51,1873,78,402,13.06,2,326,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운1단지,70.53,1873,750,397,13.06,2,326,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운1단지,70.55,1873,85,383,13.06,2,325,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운2단지두산위브,106.86,1622,128,337,13.01,2,257,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운2단지두산위브,106.87,1622,254,337,13.01,2,257,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운2단지두산위브,109.792,1622,561,328,13.01,2,250,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운2단지두산위브,109.792,1622,22,328,13.01,2,250,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운2단지두산위브,110.501,1622,87,326,13.01,2,249,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운2단지두산위브,110.511,1622,570,326,13.01,2,249,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운6단지,106.532,784,392,432,14.04,2,343,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운6단지,107.693,784,392,427,14.04,2,339,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운7단지,106.052,1314,644,361,14.04,2,316,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,삼산타운7단지,107.183,1314,670,357,14.04,2,313,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,서해그랑블,114.2,454,212,320,7.05,2,276,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,서해그랑블,115.57,454,242,316,7.05,2,273,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,신성미소지움,178.02,1030,10,489,13.07,2,247,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,신성미소지움,180.73,1030,4,470,13.07,2,246,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,신성미소지움,180.63,1030,100,365,13.07,2,207,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,신성미소지움,127.49,1030,420,333,13.07,2,188,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,신성미소지움,128.01,1030,156,332,13.07,2,185,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,신성미소지움,201.87,1030,100,322,13.07,2,185,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,신성미소지움,156.77,1030,240,303,13.07,2,166,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,엠코타운,84.21,708,144,359,11.04,2,303,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,엠코타운,111.97,708,240,339,11.04,2,281,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,엠코타운,152.59,708,324,279,11.04,2,223,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,임광그대家,108.6,393,393,285,10,2,258,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,정광,56.19,240,162,174,29.07,2,120,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,정광,79.33,240,6,170,29.07,2,111,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,정광,62.81,240,24,167,29.07,2,107,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운1단지,82.64,608,580,281,18.05,2,238,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운1단지,69.42,608,28,270,18.05,2,230,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운2단지,72.72,684,595,254,18.02,2,235,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운2단지,59.5,684,59,244,18.02,2,235,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운2단지,59.5,684,30,244,18.02,2,220,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운3단지,82.64,946,250,281,18.04,2,230,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운3단지,82.64,946,44,281,18.04,2,230,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운3단지,82.64,946,638,281,18.04,2,230,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운3단지,72.72,946,14,254,18.04,2,227,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운4단지,82.64,968,320,287,18.03,2,239,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운4단지,82.64,968,176,287,18.03,2,239,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운4단지,82.64,968,320,287,18.03,2,239,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운4단지,69.42,968,152,277,18.03,2,238,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운5단지,105.78,620,180,307,18.07,2,246,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운5단지,109.09,620,320,298,18.07,2,238,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,주공미래타운5단지,115.7,620,120,281,18.07,2,225,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,태산,62.81,216,36,159,29.01,2,91,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,태산,72.72,216,72,158,29.01,2,89,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,태산,82.64,216,60,154,29.01,2,88,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,한국,62.81,174,84,183,28.04,2,107,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,한국,66.11,174,90,174,28.04,2,102,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,행복마을서해그랑블,153.28,822,360,396,14.04,2,328,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,행복마을서해그랑블,140.06,822,462,396,14.04,2,307,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,현대,79.33,330,144,271,23.07,2,236,3.08,2,36,1,70150,24954,12,0,238
부평구,삼산동,현대,105.78,330,186,239,23.07,2,199,3.08,2,36,1,70150,24954,12,0,238
서구,가좌동,공작,79.33,156,12,154,28.08,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동남,72.72,160,30,172,32.06,3,86,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동남,72.72,160,75,172,32.06,3,86,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동남,72.72,160,20,172,32.06,3,86,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동남,69.42,160,30,158,32.06,3,83,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동진,56.19,132,6,169,29.08,3,98,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동진,52.89,132,6,156,29.08,3,85,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,동진,52.89,132,42,156,29.08,3,85,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,라일실크빌,92.1,101,67,239,10.01,3,189,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,라일실크빌,94.28,101,9,223,10.01,3,187,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,라일실크빌,105.77,101,14,208,10.01,3,185,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,라일실크빌,106.86,101,10,206,10.01,3,180,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,범양,92.56,510,90,232,28.05,3,166,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,범양,99.17,510,210,232,28.05,3,157,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,범양,128.92,510,90,202,28.05,3,139,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,범양,158.67,510,120,180,28.05,3,136,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,삼영,76.03,190,104,164,33.09,3,85,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,삼영,82.64,190,40,163,33.09,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,삼영,82.64,190,40,163,33.09,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,상아,66.11,150,5,170,33.01,3,82,9.02,3,64,0,62390,25431,11,1,234
서구,가좌동,상아,76.03,150,5,158,33.01,3,82,9.02,3,64,0,62390,25431,11,1,234
