구시군,읍면동,아파트명,분양면적,총세대수,세대수,매매평균 ㎡당가(만원),3.3㎡당가(만원),입주년도,노후도,역세권점수,전세평균 ㎡당가(만원),토지면적(km2),문화시설수,쇼핑시설수,스타벅스
미추홀구,용현동,서해,105.78,299,96,189,625,1994.03,24.09,2,235,4.22,3,69,2
미추홀구,용현동,서해,105.78A,299,56,189,625,1994.03,24.09,2,216,4.22,3,69,2
미추홀구,용현동,서해,105.78B,299,14,189,625,1994.03,24.09,2,186,4.22,3,69,2
미추홀구,용현동,서해,79.33,299,120,187,618.8,1994.03,24.09,2,183,4.22,3,69,2
미추홀구,용현동,선우,85.95,48,48,150,496.2,2003.03,15.09,2,165,4.22,3,69,2
미추홀구,용현동,성원상떼빌,106.7,550,550,253,836.5,2009.02,9.1,2,164,4.22,3,69,2
미추홀구,용현동,수정,76.03,100,100,164,543.5,1985.07,33.05,2,158,4.22,3,69,2
미추홀구,용현동,신창미션힐,83.08,821,433,283,935.1,2004.05,14.07,2,150,4.22,3,69,2
미추홀구,용현동,신창미션힐,106.4,821,388,263,869.9,2004.05,14.07,2,139,4.22,3,69,2
미추홀구,용현동,엑슬루타워,83.30A,630,58,270,892.9,2011.09,7.03,2,130,4.22,3,69,2
미추홀구,용현동,엑슬루타워,84.67B,630,57,266,878.5,2011.09,7.03,2,81,4.22,3,69,2
미추홀구,용현동,엑슬루타워,112.23,630,74,258,854.2,2011.09,7.03,2,76,4.22,3,69,2
미추홀구,용현동,엑슬루타워,122.1,630,86,250,825.8,2011.09,7.03,2,132,4.22,3,69,2
미추홀구,용현동,용현국민,92.56,60,30,143,473.2,1984.12,34,2,132,4.22,3,69,2
미추홀구,용현동,용현동아,105.78A,400,385,161,531.3,1990.12,28,2,228,4.22,3,69,2
미추홀구,용현동,용현동아,105.78,400,15,161,531.3,1990.12,28,2,213,4.22,3,69,2
미추홀구,용현동,용현엠코,78.91,171,25,279,921.7,2010.1,8.02,2,200,4.22,3,69,2
미추홀구,용현동,용현엠코,91.35,171,26,263,868.5,2010.1,8.02,2,199,4.22,3,69,2
미추홀구,용현동,용현엠코,107.28A,171,74,247,816.6,2010.1,8.02,2,197,4.22,3,69,2
미추홀구,용현동,용현엠코,108.17B,171,18,245,809.9,2010.1,8.02,2,192,4.22,3,69,2
미추홀구,용현동,용현엠코,108.98C,171,16,243,803.9,2010.1,8.02,2,170,4.22,3,69,2
미추홀구,용현동,용현엠코,111.9,171,12,237,782.9,2010.1,8.02,2,157,4.22,3,69,2
미추홀구,용현동,우성,109.09,408,225,209,689.4,1996.08,22.04,2,158,4.22,3,69,2
미추홀구,용현동,우성,82.64,408,183,197,650,1996.08,22.04,2,157,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",95.86,941,120,198,655.2,1989.1,29.02,2,156,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",102.47,941,120,190,629.1,1989.1,29.02,2,151,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",89.25,941,114,185,611.2,1989.1,29.02,2,125,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",79.33,941,145,180,593.8,1989.1,29.02,2,156,4.22,3,69,2
미추홀구,용현동,"유원용현1,2차",135.53,941,86,160,530.5,1989.1,29.02,2,151,4.22,3,69,2
미추홀구,용현동,윤성,109.09,368,108,197,651.5,1993.06,25.06,2,145,4.22,3,69,2
미추홀구,용현동,윤성,92.56,368,80,194,642.9,1993.06,25.06,2,115,4.22,3,69,2
미추홀구,용현동,윤성,79.33,368,180,189,625.1,1993.06,25.06,2,101,4.22,3,69,2
미추홀구,용현동,진달래,42.97,130,84,169,557.8,1981.05,37.07,2,87,4.22,3,69,2
미추홀구,용현동,진달래,49.58,130,30,166,550.1,1981.05,37.07,2,173,4.22,3,69,2
미추홀구,용현동,진달래,69.42,130,16,166,547.6,1981.05,37.07,2,165,4.22,3,69,2
미추홀구,용현동,태화,66.11,40,40,144,475,1984.04,34.08,2,151,4.22,3,69,2
미추홀구,용현동,한국,109.09,298,120,220,727.3,1996.12,22,2,175,4.22,3,69,2
미추홀구,용현동,한국,79.33,298,154,216,714.7,1996.12,22,2,166,4.22,3,69,2
미추홀구,용현동,한국,128.92,298,24,175,577,1996.12,22,2,163,4.22,3,69,2
미추홀구,용현동,한양1차,72.72,606,100,218,720.5,1990.12,28,2,130,4.22,3,69,2
미추홀구,용현동,한양1차,102.47,606,354,216,714.6,1990.12,28,2,151,4.22,3,69,2
미추홀구,용현동,한양1차,85.95,606,100,204,673.1,1990.12,28,2,128,4.22,3,69,2
미추홀구,용현동,한양1차,142.14,606,52,162,534.9,1990.12,28,2,112,4.22,3,69,2
미추홀구,용현동,한양2차,105.78,352,96,175,578.2,1991.09,27.03,2,107,4.22,3,69,2
미추홀구,용현동,한양2차,85.95,352,191,172,567.3,1991.09,27.03,2,76,4.22,3,69,2
미추홀구,문학동,문학국일,82.64,104,104,169,560,1994.12,24,0,115,1.73,8,19,0
미추홀구,문학동,문학호산,82.64,105,105,169,560,1996.12,22,0,115,1.73,8,19,0
미추홀구,학익동,대동1차,69.42,402,6,176,583.3,1988.05,30.07,0,106,5.87,5,40,1
미추홀구,학익동,대동1차,66.11A,402,48,170,562.6,1988.05,30.07,0,251,5.87,5,40,1
미추홀구,학익동,대동1차,66.11,402,168,170,562.6,1988.05,30.07,0,222,5.87,5,40,1
미추홀구,학익동,동아풍림,82.64,"1,480",240,284,940.1,1999.12,19,0,178,5.87,5,40,1
미추홀구,학익동,동아풍림,109.09,"1,480",520,257,848.5,1999.12,19,0,154,5.87,5,40,1
미추홀구,학익동,동아풍림,152.06,"1,480",320,197,652.2,1999.12,19,0,136,5.87,5,40,1
미추홀구,학익동,동아풍림,175.2,"1,480",240,168,556.6,1999.12,19,0,110,5.87,5,40,1
미추홀구,학익동,동진,69.42,114,42,173,571.4,1990.01,28.11,0,241,5.87,5,40,1
미추홀구,학익동,신동아1차,49.58,364,104,287,950.1,1988.12,30,0,227,5.87,5,40,1
미추홀구,학익동,신동아1차,69.42,364,78,274,904.8,1988.12,30,0,212,5.87,5,40,1
미추홀구,학익동,신동아1차,59.5,364,78,269,889,1988.12,30,0,202,5.87,5,40,1
미추홀구,학익동,신동아1차,79.33,364,104,252,833.4,1988.12,30,0,238,5.87,5,40,1
미추홀구,학익동,신동아2차,49.58,574,106,287,950.1,1989.07,29.05,0,236,5.87,5,40,1
미추홀구,학익동,신동아2차,79.33,574,106,284,937.6,1989.07,29.05,0,214,5.87,5,40,1
미추홀구,학익동,신동아2차,69.42,574,84,266,881,1989.07,29.05,0,213,5.87,5,40,1
미추홀구,학익동,신동아2차,89.25,574,80,266,879.7,1989.07,29.05,0,205,5.87,5,40,1
미추홀구,학익동,신동아2차,59.5,574,84,256,847.3,1989.07,29.05,0,202,5.87,5,40,1
미추홀구,학익동,신동아2차,102.47,574,114,249,822.7,1989.07,29.05,0,238,5.87,5,40,1
미추홀구,학익동,신동아3차,82.64,894,108,272,900.1,1990.02,28.1,0,221,5.87,5,40,1
미추홀구,학익동,신동아3차,52.89,894,36,269,890.7,1990.02,28.1,0,213,5.87,5,40,1
미추홀구,학익동,신동아3차,69.42,894,168,266,881,1990.02,28.1,0,205,5.87,5,40,1
미추홀구,학익동,신동아3차,89.25,894,120,266,879.7,1990.02,28.1,0,180,5.87,5,40,1
미추홀구,학익동,신동아3차,102.47,894,210,249,822.7,1990.02,28.1,0,173,5.87,5,40,1
미추홀구,학익동,신동아3차,115.7,894,60,225,742.9,1990.02,28.1,0,170,5.87,5,40,1
미추홀구,학익동,신동아3차,132.23,894,48,200,662.5,1990.02,28.1,0,158,5.87,5,40,1
미추홀구,학익동,신동아3차,148.76,894,84,185,611.1,1990.02,28.1,0,134,5.87,5,40,1
미추홀구,학익동,신동아3차,175.2,894,60,171,566.1,1990.02,28.1,0,241,5.87,5,40,1
미추홀구,학익동,신동아4차,52.89,630,150,269,890.7,1990.11,28.01,0,213,5.87,5,40,1
미추홀구,학익동,신동아4차,69.42,630,150,266,881,1990.11,28.01,0,205,5.87,5,40,1
미추홀구,학익동,신동아4차,89.25,630,60,266,879.7,1990.11,28.01,0,203,5.87,5,40,1
미추홀구,학익동,신동아4차,102.47,630,120,249,822.7,1990.11,28.01,0,174,5.87,5,40,1
미추홀구,학익동,신동아4차,132.23,630,60,200,662.5,1990.11,28.01,0,160,5.87,5,40,1
미추홀구,학익동,신동아4차,148.76,630,90,185,611.1,1990.11,28.01,0,238,5.87,5,40,1
미추홀구,학익동,신동아5차,82.64,594,72,272,900.1,1993.06,25.06,0,221,5.87,5,40,1
미추홀구,학익동,신동아5차,69.42,594,72,266,881,1993.06,25.06,0,213,5.87,5,40,1
미추홀구,학익동,신동아5차,89.25,594,60,266,879.7,1993.06,25.06,0,205,5.87,5,40,1
미추홀구,학익동,신동아5차,102.47,594,120,254,838.8,1993.06,25.06,0,174,5.87,5,40,1
미추홀구,학익동,신동아5차,132.23,594,120,204,675,1993.06,25.06,0,160,5.87,5,40,1
미추홀구,학익동,신동아5차,148.76,594,90,188,622.2,1993.06,25.06,0,137,5.87,5,40,1
미추홀구,학익동,신동아5차,175.2,594,60,164,542.5,1993.06,25.06,0,199,5.87,5,40,1
미추홀구,학익동,신동아6차,89.25,254,60,269,889,1992.05,26.07,0,198,5.87,5,40,1
미추홀구,학익동,신동아6차,102.47,254,134,254,838.8,1992.05,26.07,0,160,5.87,5,40,1
미추홀구,학익동,신동아6차,148.76,254,60,188,622.2,1992.05,26.07,0,230,5.87,5,40,1
미추홀구,학익동,신동아7차,79.33,510,192,284,937.6,1994.12,24,0,210,5.87,5,40,1
미추홀구,학익동,신동아7차,102.47,510,168,254,838.8,1994.12,24,0,158,5.87,5,40,1
미추홀구,학익동,신동아7차,148.76,510,150,187,616.7,1994.12,24,0,207,5.87,5,40,1
미추홀구,학익동,신동아8차,85.95,538,218,268,884.6,1997.06,21.06,0,193,5.87,5,40,1
미추홀구,학익동,신동아8차,109.09,538,320,234,772.7,1997.06,21.06,0,300,5.87,5,40,1
미추홀구,학익동,엑슬루타워,85.02,707,109,350,"1,156.80",2010.08,8.04,0,244,5.87,5,40,1
미추홀구,학익동,엑슬루타워,129.06A,707,38,302,999,2010.08,8.04,0,244,5.87,5,40,1
미추홀구,학익동,엑슬루타워,129.24B,707,135,302,997.6,2010.08,8.04,0,234,5.87,5,40,1
미추홀구,학익동,엑슬루타워,134.41,707,82,290,959.2,2010.08,8.04,0,210,5.87,5,40,1
미추홀구,학익동,엑슬루타워,150.2,707,82,270,891.4,2010.08,8.04,0,197,5.87,5,40,1
미추홀구,학익동,엑슬루타워,205.03,707,36,258,854.5,2010.08,8.04,0,194,5.87,5,40,1
미추홀구,학익동,엑슬루타워,162.68,707,76,258,853.5,2010.08,8.04,0,175,5.87,5,40,1
미추홀구,학익동,엑슬루타워,165.33,707,47,254,839.8,2010.08,8.04,0,133,5.87,5,40,1
미추홀구,학익동,엑슬루타워,182.41,707,96,249,824.6,2010.08,8.04,0,133,5.87,5,40,1
미추홀구,학익동,영남들국화,85.95,444,24,189,625,1989.1,29.02,0,122,5.87,5,40,1
미추홀구,학익동,영남들국화,69.42,444,216,173,571.4,1989.1,29.02,0,111,5.87,5,40,1
미추홀구,학익동,영남들국화,59.5,444,168,172,569.5,1989.1,29.02,0,109,5.87,5,40,1
미추홀구,학익동,영남들국화,62.81,444,36,163,539.5,1989.1,29.02,0,195,5.87,5,40,1
미추홀구,학익동,원흥,79.33,396,220,233,770.9,1996.11,22.01,0,170,5.87,5,40,1
미추홀구,학익동,원흥,109.09,396,176,206,681.8,1996.11,22.01,0,177,5.87,5,40,1
미추홀구,학익동,장미1차,76.03,580,120,230,760.9,1984.12,34,0,164,5.87,5,40,1
미추홀구,학익동,장미1차,89.25,580,110,218,722.3,1984.12,34,0,162,5.87,5,40,1
미추홀구,학익동,장미1차,105.78,580,350,208,687.5,1984.12,34,0,107,5.87,5,40,1
미추홀구,학익동,장미2차,62.81,50,50,207,684.2,1988.08,30.04,0,176,5.87,5,40,1
미추홀구,학익동,정광산호,79.33,280,156,208,687.6,1998.11,20.01,0,137,5.87,5,40,1
미추홀구,학익동,정광산호,105.78,280,84,203,671.9,1998.11,20.01,0,118,5.87,5,40,1
미추홀구,학익동,태산,79.33,252,168,221,729.3,1998.1,20.02,0,170,5.87,5,40,1
미추홀구,학익동,태산,112.39,252,84,202,669.2,1998.1,20.02,0,138,5.87,5,40,1
미추홀구,학익동,풍림아이원,83.29,"2,090",446,342,"1,131.20",2007.12,11,0,300,5.87,5,40,1
미추홀구,학익동,풍림아이원,109.73A,"2,090",872,310,"1,024.30",2007.12,11,0,283,5.87,5,40,1
미추홀구,학익동,풍림아이원,110.64B,"2,090",211,307,"1,015.90",2007.12,11,0,280,5.87,5,40,1
미추홀구,학익동,풍림아이원,110.32C,"2,090",244,286,943.9,2007.12,11,0,272,5.87,5,40,1
미추홀구,학익동,풍림아이원,153.57,"2,090",221,249,823.4,2007.12,11,0,215,5.87,5,40,1
미추홀구,학익동,풍림아이원,192.22,"2,090",96,229,756.7,2007.12,11,0,172,5.87,5,40,1
미추홀구,학익동,하나1차,76.03,312,52,227,750,1998.01,20.11,0,178,5.87,5,40,1
미추홀구,학익동,하나1차,109.09,312,176,197,651.5,1998.01,20.11,0,165,5.87,5,40,1
미추홀구,학익동,하나1차,39.66,312,84,183,604.3,1998.01,20.11,0,120,5.87,5,40,1
미추홀구,학익동,하나2차,76.03,112,40,227,750,2000.03,18.09,0,178,5.87,5,40,1
미추홀구,학익동,하나2차,105.78,112,40,203,671.9,2000.03,18.09,0,170,5.87,5,40,1
미추홀구,학익동,하나2차,158.67,112,1,173,572.9,2000.03,18.09,0,126,5.87,5,40,1
미추홀구,학익동,학익두산위브,177.77,432,122,398,"1,314.70",2011.09,7.03,0,235,5.87,5,40,1
미추홀구,학익동,학익두산위브,152.06,432,130,361,"1,193.50",2011.09,7.03,0,232,5.87,5,40,1
미추홀구,학익동,학익두산위브,23.75A,432,12,358,"1,183.10",2011.09,7.03,0,232,5.87,5,40,1
미추홀구,학익동,학익두산위브,25.37B,432,12,335,"1,107.60",2011.09,7.03,0,220,5.87,5,40,1
미추홀구,학익동,학익두산위브,34.08A,432,12,323,"1,067.00",2011.09,7.03,0,217,5.87,5,40,1
미추홀구,학익동,학익두산위브,108.52,432,52,320,"1,057.10",2011.09,7.03,0,207,5.87,5,40,1
미추홀구,학익동,학익두산위브,110.15,432,48,317,"1,048.90",2011.09,7.03,0,194,5.87,5,40,1
미추홀구,학익동,학익두산위브,41.07,432,12,304,"1,006.10",2011.09,7.03,0,194,5.87,5,40,1
미추홀구,학익동,학익두산위브,36.16B,432,12,304,"1,005.60",2011.09,7.03,0,183,5.87,5,40,1
미추홀구,학익동,학익두산위브,28.35,432,5,300,991.2,2011.09,7.03,0,166,5.87,5,40,1
미추홀구,학익동,현광1차,79.33,348,145,199,656.3,1998.08,20.04,0,176,5.87,5,40,1
미추홀구,학익동,현광1차,105.78,348,165,194,640.7,1998.08,20.04,0,165,5.87,5,40,1
미추홀구,학익동,현광1차,148.76,348,38,168,555.6,1998.08,20.04,0,128,5.87,5,40,1
미추홀구,학익동,현광2차,58.29,171,19,223,737.3,2002.09,16.03,0,194,5.87,5,40,1
미추홀구,학익동,현광2차,105.78,171,114,222,734.4,2002.09,16.03,0,186,5.87,5,40,1
미추홀구,학익동,현광2차,83.26,171,38,215,710.7,2002.09,16.03,0,180,5.87,5,40,1
미추홀구,학익동,호산1차,76.03,80,80,171,565.2,1996.07,22.05,0,112,5.87,5,40,1
미추홀구,도화동,굿모닝TS,99.17,147,101,209,691.7,2002.12,16,2,93,3.84,4,39,0
미추홀구,도화동,굿모닝TS,79.33,147,44,195,645.9,2002.12,16,2,82,3.84,4,39,0
미추홀구,도화동,굿모닝TS,56.19,147,2,142,470.7,2002.12,16,2,71,3.84,4,39,0
미추홀구,도화동,나산,109.09,211,97,197,651.5,1996.1,22.02,2,160,3.84,4,39,0
미추홀구,도화동,나산,89.25,211,114,174,574.1,1996.1,22.02,2,129,3.84,4,39,0
미추홀구,도화동,대성유니드,86.02,265,92,285,941.5,2014.02,4.1,2,211,3.84,4,39,0
미추홀구,도화동,대성유니드,111.61,265,98,264,873.8,2014.02,4.1,2,203,3.84,4,39,0
미추홀구,도화동,대성유니드,141.02,265,38,245,808.8,2014.02,4.1,2,174,3.84,4,39,0
미추홀구,도화동,도화동신동아파밀리에,109.29A,397,85,236,778.9,2012.11,6.01,2,192,3.84,4,39,0
미추홀구,도화동,도화동신동아파밀리에,109.30C,397,144,233,771.3,2012.11,6.01,2,191,3.84,4,39,0
미추홀구,도화동,도화동신동아파밀리에,110.04B,397,166,232,766.1,2012.11,6.01,2,188,3.84,4,39,0
미추홀구,도화동,동아,109.09,496,496,195,643.9,1992.02,26.1,2,151,3.84,4,39,0
미추홀구,도화동,동오,82.64,80,80,157,520,1989.09,29.03,2,64,3.84,4,39,0
미추홀구,도화동,동원,62.81,375,375,163,539.5,1987.05,31.07,2,88,3.84,4,39,0
미추홀구,도화동,삼덕진주,89.25B,115,50,182,601.9,1984.04,34.08,2,67,3.84,4,39,0
미추홀구,도화동,삼덕진주,89.25A,115,5,182,601.9,1984.04,34.08,2,67,3.84,4,39,0
미추홀구,도화동,삼덕진주,89.25,115,60,182,601.9,1984.04,34.08,2,67,3.84,4,39,0
미추홀구,도화동,삼덕진주(108-5),92.56,50,20,178,589.3,1986,32.12,2,66,3.84,4,39,0
미추홀구,도화동,삼덕진주(108-5),105.78,50,30,175,578.2,1986,32.12,2,65,3.84,4,39,0
미추홀구,도화동,삼원,59.5,60,30,176,583.4,1985.07,33.05,2,67,3.84,4,39,0
미추홀구,도화동,삼원,82.64,60,30,175,580,1985.07,33.05,2,61,3.84,4,39,0
미추홀구,도화동,성락,72.72,110,60,179,591,1981.05,37.07,2,62,3.84,4,39,0
미추홀구,도화동,성락,69.42,110,50,166,547.6,1981.05,37.07,2,61,3.84,4,39,0
미추홀구,도화동,신태양1차,72.72,46,46,179,591,1981.12,37,2,62,3.84,4,39,0
미추홀구,도화동,신태양2차,69.42,60,60,202,666.7,1985.03,33.09,2,65,3.84,4,39,0
미추홀구,도화동,신태양3차,66.11B,175,5,174,575.1,1983.12,35,2,62,3.84,4,39,0
미추홀구,도화동,신태양3차,66.11A,175,10,174,575.1,1983.12,35,2,61,3.84,4,39,0
미추홀구,도화동,신태양3차,66.11,175,60,174,575.1,1983.12,35,2,61,3.84,4,39,0
미추홀구,도화동,신태양3차,89.25,175,30,174,574.1,1983.12,35,2,61,3.84,4,39,0
미추홀구,도화동,신태양3차,69.42A,175,5,158,523.8,1983.12,35,2,58,3.84,4,39,0
미추홀구,도화동,신태양3차,69.42,175,65,158,523.8,1983.12,35,2,58,3.84,4,39,0
미추홀구,도화동,신태양4차,92.56,40,40,194,642.9,1984.12,34,2,81,3.84,4,39,0
미추홀구,도화동,원흥,33.05,76,76,219,725.2,1988.02,30.1,2,53,3.84,4,39,0
미추홀구,도화동,이화(119-7),56.19,70,40,187,617.7,1986.12,32,2,62,3.84,4,39,0
미추홀구,도화동,이화(119-7),62.81,70,30,183,605.3,1986.12,32,2,60,3.84,4,39,0
미추홀구,도화동,태화,85.95,180,170,172,567.3,1984.04,34.08,2,70,3.84,4,39,0
미추홀구,도화동,태화,85.95A,180,10,172,567.3,1984.04,34.08,2,70,3.84,4,39,0
미추홀구,도화동,한승美메이드,89.25B,93,18,179,592.6,2006.03,12.09,2,101,3.84,4,39,0
미추홀구,도화동,한승美메이드,89.25A,93,63,179,592.6,2006.03,12.09,2,101,3.84,4,39,0
미추홀구,도화동,한승美메이드,95.86,93,12,175,577.6,2006.03,12.09,2,94,3.84,4,39,0
미추홀구,숭의동,광해리드빌III,99.17,117,65,187,616.7,2003.12,15,2,136,2.23,12,35,0
미추홀구,숭의동,광해리드빌III,112.39,117,13,182,603,2003.12,15,2,130,2.23,12,35,0
미추홀구,숭의동,광해리드빌III,119.00B,117,13,181,597.3,2003.12,15,2,130,2.23,12,35,0
미추홀구,숭의동,광해리드빌III,119.00A,117,26,181,597.3,2003.12,15,2,129,2.23,12,35,0
미추홀구,숭의동,극동,79.33,133,87,173,573,1997.1,21.02,2,99,2.23,12,35,0
미추홀구,숭의동,극동,105.78B,133,8,170,562.5,1997.1,21.02,2,99,2.23,12,35,0
미추홀구,숭의동,극동,105.78A,133,38,170,562.5,1997.1,21.02,2,98,2.23,12,35,0
미추홀구,숭의동,다복,62.81,100,20,175,578.9,1976.06,42.06,2,100,2.23,12,35,0
미추홀구,숭의동,동아시티월드,158.67,88,9,123,406.3,1997.1,21.02,2,74,2.23,12,35,0
미추홀구,숭의동,동아시티월드,161.98,88,9,120,398,1997.1,21.02,2,71,2.23,12,35,0
미추홀구,숭의동,동아시티월드,112.39,88,31,120,397.1,1997.1,21.02,2,69,2.23,12,35,0
미추홀구,숭의동,동아시티월드,119,88,31,118,388.9,1997.1,21.02,2,68,2.23,12,35,0
미추홀구,숭의동,미주,82.64,75,35,145,480,1984.1,34.02,2,79,2.23,12,35,0
미추홀구,숭의동,미주,95.86,75,40,138,456.9,1984.1,34.02,2,76,2.23,12,35,0
미추홀구,숭의동,박문,49.58,80,80,156,516.7,1985.04,33.08,2,76,2.23,12,35,0
미추홀구,숭의동,수봉,89.25,52,52,77,255.6,1978.12,40,2,42,2.23,12,35,0
미추홀구,숭의동,제물포,92.56,115,75,146,482.2,1978.04,40.08,2,98,2.23,12,35,0
미추홀구,숭의동,제물포,56.19,115,40,138,456,1978.04,40.08,2,81,2.23,12,35,0
미추홀구,숭의동,태양,56.19,40,40,160,529.5,1984.02,34.1,2,98,2.23,12,35,0
미추홀구,숭의동,파란마을,99.17,54,30,171,566.7,2005.07,13.05,2,116,2.23,12,35,0
미추홀구,숭의동,한화꿈에그린,80.4,405,117,255,842.9,2007.02,11.1,2,199,2.23,12,35,0
미추홀구,숭의동,한화꿈에그린,72,405,39,243,803.5,2007.02,11.1,2,180,2.23,12,35,0
미추홀구,숭의동,한화꿈에그린,105.76,405,249,236,781.4,2007.02,11.1,2,146,2.23,12,35,0
미추홀구,숭의동,현대,79.33,134,54,176,583.4,1986.08,32.04,2,95,2.23,12,35,0
미추홀구,숭의동,현대,89.25,134,80,174,574.1,1986.08,32.04,2,95,2.23,12,35,0
미추홀구,관교동,동부,102.47,420,420,268,887.2,1991.09,27.03,1,210,0.89,2,13,0
미추홀구,관교동,동아,128.92,390,120,240,794.9,1990.1,28.02,1,190,0.89,2,13,0
미추홀구,관교동,동아,152.06,390,210,217,717.4,1990.1,28.02,1,168,0.89,2,13,0
미추홀구,관교동,동아,188.43,390,60,180,596.5,1990.1,28.02,1,141,0.89,2,13,0
미추홀구,관교동,삼환,158.67A,352,48,199,656.3,1992.04,26.08,1,161,0.89,2,13,0
미추홀구,관교동,삼환,158.67,352,112,199,656.3,1992.04,26.08,1,161,0.89,2,13,0
미추홀구,관교동,삼환,185.12,352,192,178,589.3,1992.04,26.08,1,138,0.89,2,13,0
미추홀구,관교동,삼환까뮤,105.78,410,410,265,875,1991.12,27,1,222,0.89,2,13,0
미추홀구,관교동,성지,105.78,420,420,260,859.4,1991.08,27.04,1,222,0.89,2,13,0
미추홀구,관교동,신비마을,69.42,510,370,187,619.1,1994.03,24.09,1,144,0.89,2,13,0
미추홀구,관교동,신비마을,85.95,510,140,183,605.8,1994.03,24.09,1,134,0.89,2,13,0
미추홀구,관교동,쌍용관교,105.78,464,464,251,828.2,1991.07,27.05,1,203,0.89,2,13,0
미추홀구,관교동,풍림,115.7,300,60,268,885.7,1992.03,26.09,1,220,0.89,2,13,0
미추홀구,관교동,풍림,165.29,300,180,215,710,1992.03,26.09,1,163,0.89,2,13,0
미추홀구,관교동,풍림,188.43,300,60,196,649.1,1992.03,26.09,1,143,0.89,2,13,0
미추홀구,주안동,가람,66.11,119,50,182,600.1,1988.05,30.07,4,129,6.18,12,147,1
미추홀구,주안동,"광명1,2차",92.56,180,60,184,607.2,1982.1,36.02,4,116,6.18,12,147,1
미추홀구,주안동,광명8차,66.11,462,276,189,625.1,1988.07,30.05,4,113,6.18,12,147,1
미추홀구,주안동,광명8차,59.5,462,180,176,583.4,1988.07,30.05,4,144,6.18,12,147,1
미추홀구,주안동,광우,72.72,160,40,199,659.2,1984.04,34.08,4,119,6.18,12,147,1
미추홀구,주안동,광우,62.81,160,120,199,657.9,1984.04,34.08,4,145,6.18,12,147,1
