시군구,행정구역,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.1,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.1,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.1,2018.11,2018.12,3년간 평균
서구,심곡동,0.344,0.584,0.023,0.391,-0.021,0.46,0.399,0.204,0.274,0.104,0.061,0.244,0.097,0.478,0.285,0.064,0.187,0.26,1.462,0.191,0.527,0.222,0.404,0.24,0.127,0.3,0.252,0.154,0.42,0.298,0.672,0,0.024,0.025,0.251,0.313,0.286666667
서구,가정동,-0.024,0.172,0.203,0.76,0.502,0.327,0.321,0.42,0.275,0.134,0.071,0.112,0.107,0.138,0.167,0.228,0.477,0.058,0.773,0.373,0.475,0.28,0.057,0.382,0.193,0.247,0.36,0.292,0.183,0.434,0.396,0.233,0.458,0.939,0.132,0.544,0.311083333
서구,신현동,0.077,0.03,0.112,0.449,0.082,0.137,0.11,0.16,0.053,0.012,0.049,0.042,0.098,0.171,0.202,0.098,0.302,0.44,-0.018,-0.093,0.154,0.65,0.341,0.221,0.15,0.143,0.309,0.281,0.372,0.254,0,0.275,0.5,0,0.195,0.18,0.181611111
서구,석남동,0.078,0.074,0.13,0.203,0.149,0.118,0.374,0.1,0.098,0.025,0.07,0.041,0.085,0.274,0.159,0.071,0.164,0.793,0.415,0.151,0.605,0.344,0.401,0.161,0.32,0.234,0.398,0.291,0.465,0.37,0.128,0.744,1.135,0.648,1.224,0.299,0.314972222
서구,원창동,0.077,0.03,0.112,0.449,0.082,0.137,0.11,0.16,0.053,0.012,0.049,0.042,0.098,0.171,0.202,0.098,0.302,0.44,-0.018,-0.093,0.154,0.65,0.341,0.221,0.15,0.143,0.309,0.281,0.372,0.254,0,0.275,0.5,0,0.195,0.18,0.181611111
서구,가좌동,0.015,0.09,0.034,0.205,0.029,0.201,0.123,0.221,0.124,0.042,0.246,0.048,0.068,0.119,0.459,0.341,0.159,0.394,0.367,0.543,0.812,0.837,0.187,0.32,0.364,0.191,0.14,0.323,0.146,0.544,0.347,0.169,0.855,0.635,0.178,0.194,0.279722222
서구,마전동,0.469,0.095,-0.034,0.1,0.115,0.41,0.184,-0.034,0.272,0.029,0.271,0.042,0.281,0.563,0.242,0.184,0.466,0.424,0.032,0.157,-0.02,0.221,0.169,0.298,0.339,0.191,0.338,0.488,0.425,0.159,0.003,0.16,0.606,0.461,0.014,0.082,0.227833333
서구,당하동,0.469,0.095,-0.034,0.1,0.115,0.41,0.184,-0.034,0.272,0.029,0.271,0.042,0.281,0.563,0.242,0.184,0.466,0.424,0.032,0.157,-0.02,0.221,0.169,0.298,0.339,0.191,0.338,0.488,0.425,0.159,0.003,0.16,0.606,0.461,0.014,0.082,0.227833333
서구,원당동,0.202,0.08,0.067,0.145,0.476,0.636,0.241,-0.098,0.358,-0.044,0.079,0.104,0.067,0.174,0.127,0.299,0.118,0.628,0.094,-0.045,0.293,0.344,0.093,0.196,0.436,0.256,0.283,0.096,0.162,0.563,0,0.221,0,0.759,0,0.149,0.209972222
서구,불로대곡동,0.222,0.515,-0.079,0.341,-0.156,0.404,0.055,0.061,-0.035,-0.05,0.482,0.055,0.343,0.333,0.324,0.037,0.007,0.518,0.211,0.103,0.258,0.443,0.108,0.234,0.253,0.323,0.354,0.324,0.26,0.3,0.29,0.074,0.094,0.183,0.159,0.185,0.20925
